户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共16层,58.8,平层/精装,960,航天社区,海淀,南,有,2021年9月2日,普通住宅 ,163265.31
2室1厅,高楼层/共6层,60.29,平层/简装,530,定慧北里,海淀,南北,,2021年9月2日,普通住宅 ,87908.44
2室1厅,高楼层/共6层,64.4,平层/精装,730,翠微东里,海淀,南北,,2021年9月2日,普通住宅 ,113354.04
2室1厅,顶层/共6层,63.3,平层/简装,620,王庄路27号院,海淀,南北,,2021年9月2日,普通住宅 ,97946.29
2室1厅,中楼层/共5层,53.9,平层/简装,533,北京林业大学校内,海淀,南北,,2021年9月2日,普通住宅 ,98886.83
2室1厅,底层/共6层,61,平层/精装,740,首体家属院,海淀,南北,,2021年9月2日,普通住宅 ,121311.48
2室1厅,低楼层/共3层,57.7,平层/简装,576,西郊宾馆,海淀,南北,,2021年9月2日,普通住宅 ,99826.69
2室1厅,中楼层/共6层,56.77,平层/精装,550,学清路18号院,海淀,南北,,2021年9月2日,普通住宅 ,96882.16
2室2厅,低楼层/共16层,93.3,平层/精装,952,师大北路21号院,海淀,东南,有,2021年9月2日,普通住宅 ,102036.44
2室1厅,中楼层/共6层,68.28,平层/简装,530,宝盛北里,海淀,南北,,2021年9月2日,普通住宅 ,77621.56
2室1厅,中楼层/共4层,56.73,平层/其他,580,友谊社区,海淀,南,,2021年9月1日,普通住宅 ,102238.67
2室1厅,顶层/共6层,57.8,平层/简装,558,展春园,海淀,南北,,2021年9月1日,普通住宅 ,96539.79
2室1厅,高楼层/共6层,56.1,平层/精装,468,毛纺住宅北小区,海淀,东西,,2021年9月1日,普通住宅 ,83422.46
2室1厅,中楼层/共6层,57.48,平层/精装,456,永泰庄6号院,海淀,南北,,2021年9月1日,普通住宅 ,79331.94
2室1厅,中楼层/共6层,57.48,平层/精装,456,永泰庄6号院,海淀,南北,,2021年9月1日,普通住宅 ,79331.94
2室1厅,低楼层/共16层,58,平层/简装,590,东王庄,海淀,南北,有,2021年9月1日,普通住宅 ,101724.14
2室1厅,中楼层/共5层,55.2,平层/精装,553,明光村小区,海淀,北南,,2021年9月1日,普通住宅 ,100181.16
2室1厅,顶层/共12层,54.13,平层/简装,560,北三环中路46号院,海淀,南北,有,2021年9月1日,普通住宅 ,103454.65
2室2厅,地下室/共16层,64.1,平层/简装,349,红联北村,海淀,东北,有,2021年9月1日,普通住宅 ,54446.18
2室1厅,顶层/共6层,51.25,平层/简装,455,北洼路50号院,海淀,东,,2021年9月1日,普通住宅 ,88780.49
2室1厅,中楼层/共6层,66.66,平层/简装,455,建材城东二里,海淀,南北,,2021年9月1日,普通住宅 ,68256.83
2室1厅,中楼层/共16层,59.43,平层/精装,730,双榆树西里,海淀,东南,有,2021年9月1日,普通住宅 ,122833.59
2室1厅,中楼层/共21层,90.65,平层/精装,708,富力桃园C区,海淀,南,有,2021年9月1日,普通住宅 ,78102.59
2室1厅,低楼层/共6层,53.72,平层/精装,795,双榆树北里,海淀,南北,,2021年8月31日,普通住宅 ,147989.58
2室1厅,顶层/共5层,50.5,平层/精装,549,民族印刷厂宿舍,海淀,南,,2021年8月31日,普通住宅 ,108712.87
2室1厅,中楼层/共7层,67.71,平层/精装,778,成府路20号院,海淀,南北,,2021年8月31日,普通住宅 ,114901.79
2室1厅,顶层/共14层,66,平层/简装,860,知春路52号院,海淀,东南,有,2021年8月31日,普通住宅 ,130303.03
2室1厅,底层/共7层,62.3,平层/简装,575,建清园,海淀,南北,,2021年8月31日,普通住宅 ,92295.35
2室1厅,中楼层/共7层,68.46,平层/其他,720,金谷园,海淀,南北,,2021年8月31日,普通住宅 ,105170.9
2室1厅,底层/共6层,55,平层/精装,930,知春路82号院,海淀,南北,有,2021年8月30日,普通住宅 ,169090.91
2室1厅,中楼层/共6层,63.3,平层/简装,325,三嘉信苑,海淀,南北,,2021年8月30日,普通住宅 ,51342.81
2室1厅,顶层/共6层,58.83,平层/简装,620,苏州街52号院,海淀,东西,,2021年8月30日,普通住宅 ,105388.41
2室1厅,顶层/共5层,68.6,平层/简装,729,农林科学院宿舍,海淀,南北,,2021年8月30日,普通住宅 ,106268.22
2室1厅,中楼层/共7层,103.59,平层/简装,820,观澳园,海淀,南北,,2021年8月30日,普通住宅 ,79158.22
2室1厅,顶层/共6层,59.7,平层/精装,645,牛奶宿舍,海淀,北南,,2021年8月30日,普通住宅 ,108040.2
2室1厅,低楼层/共6层,53.52,平层/其他,599,万寿路1号院,海淀,南北,,2021年8月30日,普通住宅 ,111920.78
2室1厅,中楼层/共27层,92.64,平层/其他,890,富润家园,海淀,东,有,2021年8月30日,普通住宅 ,96070.81
2室1厅,顶层/共5层,96.67,平层/精装,828,枫丹丽舍,海淀,南北,,2021年8月30日,普通住宅 ,85652.22
2室1厅,顶层/共6层,59.9,平层/简装,580,冶金大院,海淀,东南北,,2021年8月29日,普通住宅 ,96828.05
2室1厅,中楼层/共11层,91.43,平层/精装,1080,烟树园,海淀,南,有,2021年8月29日,普通住宅 ,118123.15
2室1厅,中楼层/共16层,62.7,平层/简装,728,车道沟东里,海淀,南,有,2021年8月29日,普通住宅 ,116108.45
2室1厅,顶层/共16层,55.2,平层/精装,541,红联北村,海淀,东,有,2021年8月29日,普通住宅 ,98007.25
2室1厅,顶层/共6层,57,平层/精装,499,毛纺厂西小区,海淀,东西,,2021年8月29日,普通住宅 ,87543.86
2室1厅,中楼层/共8层,90.9,平层/精装,559,保利西山林语,海淀,南北,有,2021年8月29日,普通住宅 ,61496.15
2室1厅,低楼层/共6层,61.1,平层/精装,605,蓟门东里,海淀,东西,,2021年8月29日,普通住宅 ,99018
2室1厅,低楼层/共9层,94.86,平层/精装,725,正源尚峰尚水,海淀,南北,有,2021年8月28日,普通住宅 ,76428.42
2室1厅,底层/共5层,51.6,平层/简装,530,三虎桥南路12号院,海淀,南北,,2021年8月28日,普通住宅 ,102713.18
2室1厅,中楼层/共6层,58.4,平层/其他,630,学院路14号院,海淀,南,,2021年8月28日,普通住宅 ,107876.71
2室1厅,低楼层/共6层,55.7,平层/其他,720,双榆树北路,海淀,南,,2021年8月28日,普通住宅 ,129263.91
2室1厅,中楼层/共16层,68.77,平层/精装,720,学院南路72号院,海淀,南,有,2021年8月28日,普通住宅 ,104696.82
2室1厅,高楼层/共6层,59.7,平层/简装,478,王致和腐乳厂宿舍,海淀,南北,,2021年8月28日,普通住宅 ,80067
2室1厅,顶层/共6层,64.57,平层/简装,525,永泰东里,海淀,南北,,2021年8月27日,普通住宅 ,81307.11
2室1厅,底层/共6层,69.75,平层/精装,475,北新家园,海淀,东西,,2021年8月27日,普通住宅 ,68100.36
2室2厅,底层/共6层,56.68,平层/简装,800,中关村,海淀,东南西,,2021年8月27日,普通住宅 ,141143.26
2室1厅,中楼层/共6层,55.5,平层/精装,518,八宝庄,海淀,东西,,2021年8月27日,普通住宅 ,93333.33
2室1厅,顶层/共6层,58.01,平层/简装,748,知春路丙18号院,海淀,南北,,2021年8月27日,普通住宅 ,128943.29
2室1厅,顶层/共6层,64.6,平层/其他,699,皂君庙乙2号院,海淀,东西,有,2021年8月27日,普通住宅 ,108204.33
2室1厅,顶层/共4层,65.9,平层/精装,625,钢铁研究院,海淀,东西,,2021年8月26日,普通住宅 ,94840.67
2室1厅,高楼层/共15层,66.9,平层/精装,660,会城门小区,海淀,东西,有,2021年8月26日,普通住宅 ,98654.71
2室1厅,中楼层/共20层,68,平层/精装,720,乔建里,海淀,东南,有,2021年8月26日,普通住宅 ,105882.35
2室1厅,中楼层/共4层,52.69,平层/简装,560,三里河路5号院,海淀,西,,2021年8月26日,普通住宅 ,106282.03
2室1厅,高楼层/共6层,54.9,平层/毛坯,465,田村48号院,海淀,南,,2021年8月26日,普通住宅 ,84699.45
2室1厅,顶层/共6层,60.5,平层/简装,635,水文大院,海淀,东西北,,2021年8月26日,普通住宅 ,104958.68
2室1厅,低楼层/共6层,61.1,平层/精装,598,玉海园二里,海淀,南北,,2021年8月26日,普通住宅 ,97872.34
2室2厅,高楼层/共18层,104.61,平层/精装,838,北洼路28号院,海淀,西,有,2021年8月26日,普通住宅 ,80107.06
2室1厅,低楼层/共6层,53.7,平层/简装,536,八里庄北里,海淀,东西,,2021年8月26日,普通住宅 ,99813.78
2室1厅,底层/共6层,61.9,平层/精装,630,牡丹园东里,海淀,南北,,2021年8月26日,普通住宅 ,101777.06
2室1厅,中楼层/共6层,55.8,平层/精装,540,621小区,海淀,西南,,2021年8月26日,普通住宅 ,96774.19
2室1厅,顶层/共5层,57.5,平层/精装,530,三虎桥南路,海淀,东西,,2021年8月26日,普通住宅 ,92173.91
2室1厅,中楼层/共7层,63.26,平层/精装,930,教委计生委大院,海淀,南北,,2021年8月26日,普通住宅 ,147012.33
2室1厅,高楼层/共27层,90.07,平层/简装,915,太月园,海淀,东南,有,2021年8月25日,普通住宅 ,101587.65
2室1厅,高楼层/共21层,91.14,平层/精装,698,富力桃园C区,海淀,南北,有,2021年8月25日,普通住宅 ,76585.47
2室2厅,中楼层/共6层,99.15,平层/精装,1030,润千秋佳苑,海淀,南北,有,2021年8月25日,普通住宅 ,103883.01
2室1厅,高楼层/共18层,85.89,平层/精装,1168,永定翠庭,海淀,西南,有,2021年8月25日,普通住宅 ,135987.89
2室1厅,中楼层/共5层,53.4,平层/简装,515,加气混凝土厂宿舍,海淀,南,,2021年8月25日,普通住宅 ,96441.95
2室1厅,高楼层/共6层,58.15,平层/简装,462,永泰西里,海淀,南北,,2021年8月25日,普通住宅 ,79449.7
2室1厅,顶层/共6层,56.1,平层/其他,750,朱各庄小区,海淀,南北,,2021年8月25日,普通住宅 ,133689.84
2室2厅,中楼层/共11层,99.7,平层/精装,1029,烟树园,海淀,西,有,2021年8月25日,普通住宅 ,103209.63
2室1厅,高楼层/共6层,98.79,平层/其他,648,建西苑北里,海淀,西南,,2021年8月25日,普通住宅 ,65593.68
2室1厅,高楼层/共14层,58.05,平层/精装,598,车道沟社区,海淀,南,有,2021年8月24日,普通住宅 ,103014.64
2室1厅,低楼层/共6层,57.3,平层/简装,630,石油大院,海淀,东,,2021年8月24日,普通住宅 ,109947.64
2室1厅,低楼层/共18层,90.41,平层/简装,750,定慧福里北区,海淀,南北,有,2021年8月24日,普通住宅 ,82955.43
2室2厅,底层/共18层,96.91,平层/精装,1030,北影小区,海淀,西北,有,2021年8月24日,普通住宅 ,106284.18
2室1厅,高楼层/共19层,105.82,平层/简装,1220,时雨园,海淀,西南,有,2021年8月24日,普通住宅 ,115290.12
2室1厅,低楼层/共6层,57.9,平层/精装,775,知春东里,海淀,南北,,2021年8月24日,普通住宅 ,133851.47
2室2厅,中楼层/共6层,104.14,平层/精装,890,天秀花园安和园,海淀,东南,,2021年8月23日,普通住宅 ,85461.88
2室1厅,中楼层/共6层,56.8,平层/简装,568,王庄路15号院,海淀,东西,,2021年8月23日,普通住宅 ,100000
2室1厅,低楼层/共6层,64.2,平层/简装,700,燕北园,海淀,南北,,2021年8月23日,普通住宅 ,109034.27
2室1厅,底层/共6层,54.5,平层/简装,556,学院南路乙12号,海淀,南北,,2021年8月23日,普通住宅 ,102018.35
2室1厅,低楼层/共7层,99.6,平层/简装,980,上地南路6号院,海淀,南北,,2021年8月23日,普通住宅 ,98393.57
2室1厅,中楼层/共16层,58.7,平层/精装,750,西三环北路82号院,海淀,南,有,2021年8月23日,普通住宅 ,127768.31
2室2厅,中楼层/共6层,104.14,平层/精装,850,天秀花园安和园,海淀,东南,,2021年8月23日,普通住宅 ,81620.89
2室1厅,中楼层/共6层,53.5,平层/精装,560,电车厂宿舍,海淀,南北,,2021年8月23日,普通住宅 ,104672.9
2室1厅,中楼层/共26层,100.13,平层/其他,1360,太阳园,海淀,东,有,2021年8月22日,普通住宅 ,135823.43
2室1厅,中楼层/共6层,63.2,平层/简装,650,龙翔路小区,海淀,南北,,2021年8月22日,普通住宅 ,102848.1
2室2厅,高楼层/共7层,101.7,平层/简装,746,亮甲店小区,海淀,南北,,2021年8月22日,普通住宅 ,73353
2室1厅,顶层/共6层,62.1,平层/精装,620,王庄路27号院,海淀,南北,,2021年8月22日,普通住宅 ,99838.97
2室1厅,中楼层/共27层,99.66,平层/简装,660,清景园,海淀,东西,有,2021年8月22日,普通住宅 ,66225.17
2室1厅,中楼层/共6层,53.7,平层/精装,625,石油大院,海淀,南北,,2021年8月22日,普通住宅 ,116387.34
2室1厅,低楼层/共6层,68.27,平层/简装,570,东馨园,海淀,南北,,2021年8月22日,普通住宅 ,83492.02
2室2厅,底层/共6层,96.09,平层/其他,700,华鸿家园,海淀,南北,有,2021年8月22日,普通住宅 ,72848.37
2室1厅,低楼层/共28层,109.08,平层/其他,880,燕清源,海淀,东南,有,2021年8月22日,普通住宅 ,80674.73
2室1厅,高楼层/共16层,58.5,平层/精装,590,明光北里,海淀,东北,有,2021年8月22日,普通住宅 ,100854.7
2室1厅,中楼层/共6层,56.9,平层/简装,628,志新村,海淀,南,,2021年8月22日,普通住宅 ,110369.07
2室1厅,低楼层/共10层,68,平层/简装,670,八里庄北里,海淀,南北,有,2021年8月22日,普通住宅 ,98529.41
2室1厅,中楼层/共6层,59.9,平层/简装,750,万寿路甲6号院,海淀,南北,,2021年8月22日,普通住宅 ,125208.68
2室1厅,底层/共6层,67.13,平层/简装,750,青云北区,海淀,东南西,,2021年8月22日,普通住宅 ,111723.52
2室1厅,中楼层/共6层,61.4,平层/精装,645,甘家口小区,海淀,南北,,2021年8月21日,普通住宅 ,105048.86
2室1厅,中楼层/共11层,63.82,平层/简装,625,紫竹院98号院,海淀,南北,有,2021年8月21日,普通住宅 ,97931.68
2室1厅,高楼层/共6层,57.1,平层/精装,588,首体宿舍,海淀,南,,2021年8月21日,普通住宅 ,102977.23
2室1厅,高楼层/共6层,68.42,平层/简装,615,定慧北里,海淀,南北,,2021年8月21日,普通住宅 ,89886
2室1厅,中楼层/共6层,62.7,平层/简装,530,毛纺厂南小区,海淀,南北,,2021年8月21日,普通住宅 ,84529.51
2室1厅,中楼层/共5层,51.5,平层/简装,690,复兴路61号院,海淀,南,,2021年8月21日,普通住宅 ,133980.58
2室1厅,中楼层/共6层,58,平层/精装,470,永定路1号院,海淀,东西,,2021年8月21日,普通住宅 ,81034.48
2室1厅,中楼层/共6层,51,平层/精装,598,首体家属院,海淀,南,,2021年8月21日,普通住宅 ,117254.9
2室1厅,低楼层/共17层,96.64,平层/精装,890,北洼路29号院,海淀,东南,有,2021年8月21日,普通住宅 ,92094.37
2室1厅,中楼层/共6层,57.7,平层/简装,710,苏州街77号院,海淀,北南,,2021年8月21日,普通住宅 ,123050.26
2室1厅,中楼层/共5层,62.07,平层/简装,645,阜北小区,海淀,南,,2021年8月21日,普通住宅 ,103914.93
2室1厅,高楼层/共16层,63.91,平层/精装,730,双榆树西里,海淀,西北,有,2021年8月20日,普通住宅 ,114223.13
2室1厅,中楼层/共6层,57.7,平层/简装,780,知春东里,海淀,南北,,2021年8月20日,普通住宅 ,135181.98
2室1厅,低楼层/共16层,61.4,平层/精装,868,东南小区,海淀,西北,有,2021年8月20日,普通住宅 ,141368.08
2室1厅,中楼层/共5层,57.1,平层/简装,530,三虎桥南路,海淀,东西,,2021年8月20日,普通住宅 ,92819.61
2室1厅,中楼层/共6层,56.7,平层/精装,460,安宁庄东路2号院,海淀,南北,,2021年8月20日,普通住宅 ,81128.75
2室1厅,中楼层/共12层,60.5,平层/简装,611,厂洼小区,海淀,东西,有,2021年8月20日,普通住宅 ,100991.74
2室1厅,低楼层/共27层,90.07,平层/其他,870,太月园,海淀,东南,有,2021年8月20日,普通住宅 ,96591.54
2室1厅,顶层/共6层,58.2,平层/其他,505,后屯路32号院,海淀,南北,,2021年8月19日,普通住宅 ,86769.76
2室1厅,中楼层/共8层,90.55,平层/简装,600,保利西山林语,海淀,南北,有,2021年8月19日,普通住宅 ,66261.73
2室1厅,中楼层/共6层,107.36,平层/简装,610,颐丰庄园,海淀,南北,,2021年8月19日,普通住宅 ,56818.18
2室1厅,顶层/共6层,62.3,平层/精装,615,七贤村,海淀,南北,,2021年8月19日,普通住宅 ,98715.89
2室1厅,中楼层/共4层,55.1,平层/简装,330,老年医院家属楼,海淀,南北,,2021年8月19日,普通住宅 ,59891.11
2室1厅,低楼层/共6层,58,平层/精装,680,芙蓉里,海淀,南北,,2021年8月19日,普通住宅 ,117241.38
2室1厅,低楼层/共26层,65.54,平层/精装,528,水木天成,海淀,东北,有,2021年8月19日,普通住宅 ,80561.49
2室1厅,中楼层/共11层,92.78,平层/简装,1088,橡树湾二期,海淀,南北,有,2021年8月19日,普通住宅 ,117266.65
2室1厅,中楼层/共6层,63.8,平层/精装,560,梅园,海淀,南北,,2021年8月19日,普通住宅 ,87774.29
2室2厅,高楼层/共19层,92.29,平层/其他,838,舒至嘉园,海淀,东,有,2021年8月19日,普通住宅 ,90800.74
2室1厅,底层/共6层,57.59,平层/精装,468,永泰东里,海淀,南北,,2021年8月19日,普通住宅 ,81264.11
2室1厅,中楼层/共5层,69,平层/简装,560,学院南路32号院,海淀,东西,,2021年8月18日,普通住宅 ,81159.42
2室1厅,顶层/共15层,95.32,平层/简装,950,领秀新硅谷1号院,海淀,南北,有,2021年8月18日,普通住宅 ,99664.29
2室1厅,中楼层/共4层,65.88,平层/简装,795,科育小区,海淀,南,,2021年8月18日,普通住宅 ,120673.95
2室1厅,中楼层/共15层,61.9,平层/精装,578,蓟门东里,海淀,东南,有,2021年8月18日,普通住宅 ,93376.41
2室1厅,底层/共14层,91.91,平层/精装,926,水云居,海淀,西南,有,2021年8月18日,普通住宅 ,100750.73
2室2厅,低楼层/共27层,108.54,平层/精装,1380,颐源居小区,海淀,东,有,2021年8月18日,普通住宅 ,127142.07
2室1厅,中楼层/共18层,106.41,平层/精装,1200,橡树湾四期,海淀,东西,有,2021年8月18日,普通住宅 ,112771.36
2室1厅,低楼层/共17层,90.18,平层/精装,905,金夕园,海淀,东南,有,2021年8月18日,普通住宅 ,100354.85
2室1厅,高楼层/共9层,105.77,平层/精装,1060,乐府江南,海淀,南北,有,2021年8月18日,普通住宅 ,100217.45
2室2厅,高楼层/共15层,99.97,平层/精装,698,知本时代,海淀,东南,有,2021年8月17日,普通住宅 ,69820.95
2室1厅,低楼层/共6层,65.88,平层/精装,699,东王庄,海淀,南北,,2021年8月17日,普通住宅 ,106102
2室1厅,高楼层/共6层,103.05,平层/简装,868,清上园,海淀,南北,,2021年8月17日,普通住宅 ,84230.96
2室1厅,中楼层/共5层,53,平层/精装,538,六一幼儿园家属楼,海淀,南北,,2021年8月17日,普通住宅 ,101509.43
2室1厅,中楼层/共6层,56.8,平层/简装,680,皂君东里,海淀,南北,,2021年8月17日,普通住宅 ,119718.31
2室1厅,高楼层/共24层,64.12,平层/简装,961.8,农科院,海淀,西南,有,2021年8月17日,普通住宅 ,150000
2室1厅,顶层/共5层,61.3,平层/精装,469,前屯路58号院,海淀,南北,,2021年8月16日,普通住宅 ,76508.97
2室1厅,底层/共4层,62.7,平层/简装,468,北京机械学院家属楼,海淀,东南北,,2021年8月16日,普通住宅 ,74641.15
2室1厅,顶层/共5层,59.9,平层/精装,585,成府路20号院,海淀,南北,,2021年8月16日,普通住宅 ,97662.77
2室1厅,中楼层/共14层,91.3,平层/精装,775,城华园,海淀,南北,有,2021年8月16日,普通住宅 ,84884.99
2室1厅,中楼层/共12层,104.35,平层/简装,900,锦顺佳园,海淀,南北,有,2021年8月16日,普通住宅 ,86248.2
2室1厅,高楼层/共6层,55.6,平层/简装,650,普惠南里,海淀,南北,,2021年8月16日,普通住宅 ,116906.47
2室1厅,高楼层/共24层,91.19,平层/精装,490,新康园,海淀,北,有,2021年8月16日,普通住宅 ,53733.96
2室1厅,高楼层/共24层,103.59,平层/简装,598,新康园,海淀,东南,有,2021年8月15日,普通住宅 ,57727.58
2室1厅,高楼层/共19层,62.7,平层/精装,668,莲花池东路9号院,海淀,西南,有,2021年8月15日,普通住宅 ,106539.07
2室1厅,底层/共18层,64.37,平层/精装,710,北三环中路40号院,海淀,东南,有,2021年8月15日,普通住宅 ,110299.83
2室1厅,顶层/共5层,53.8,平层/精装,750,马连洼北路1号院,海淀,南,,2021年8月15日,普通住宅 ,139405.2
2室1厅,中楼层/共5层,59.8,平层/简装,490,北新家园,海淀,南北,,2021年8月15日,普通住宅 ,81939.8
2室1厅,高楼层/共6层,62.6,平层/精装,860,软件园小区,海淀,南北,,2021年8月15日,普通住宅 ,137380.19
2室1厅,低楼层/共6层,52.3,平层/精装,530,明光北里,海淀,南,,2021年8月15日,普通住宅 ,101338.43
2室1厅,高楼层/共6层,60.1,平层/精装,528,红联南村,海淀,北南,,2021年8月14日,普通住宅 ,87853.58
2室1厅,中楼层/共26层,94.34,平层/精装,905,盛今佳园,海淀,东南,有,2021年8月14日,普通住宅 ,95929.62
2室1厅,高楼层/共6层,95.94,平层/精装,1050,西山华府,海淀,南北,,2021年8月14日,普通住宅 ,109443.4
2室1厅,中楼层/共6层,56,平层/精装,475,毛纺厂南小区,海淀,南北,,2021年8月14日,普通住宅 ,84821.43
2室1厅,高楼层/共6层,64.9,平层/简装,720,塔院小区,海淀,南北,,2021年8月14日,普通住宅 ,110939.91
2室1厅,高楼层/共6层,57.8,平层/精装,650,塔院小区,海淀,南,有,2021年8月14日,普通住宅 ,112456.75
2室1厅,底层/共8层,91.18,平层/简装,609,保利西山林语,海淀,南北,有,2021年8月14日,普通住宅 ,66790.96
2室1厅,中楼层/共14层,64,平层/简装,1050,航天社区,海淀,南,有,2021年8月14日,普通住宅 ,164062.5
2室1厅,地下室/共6层,59.9,平层/精装,499,厂洼小区,海淀,南北,,2021年8月14日,普通住宅 ,83305.51
2室1厅,顶层/共6层,58.15,平层/简装,456,永泰西里,海淀,南北,,2021年8月14日,普通住宅 ,78417.88
2室1厅,高楼层/共6层,62.3,平层/简装,735,芙蓉里,海淀,东南北,,2021年8月14日,普通住宅 ,117977.53
2室1厅,顶层/共6层,58.2,平层/精装,598,翠微路4号,海淀,东西,,2021年8月14日,普通住宅 ,102749.14
2室1厅,顶层/共5层,61.3,平层/简装,612,太极小区,海淀,南,,2021年8月13日,普通住宅 ,99836.87
2室1厅,高楼层/共6层,60,平层/精装,640,皂君东里,海淀,南北,,2021年8月13日,普通住宅 ,106666.67
2室1厅,高楼层/共6层,58.7,平层/精装,760,大泥湾,海淀,南北,,2021年8月13日,普通住宅 ,129471.89
2室1厅,底层/共6层,52.3,平层/简装,610,皂君东里,海淀,西南,,2021年8月13日,普通住宅 ,116634.8
2室1厅,低楼层/共9层,64.63,平层/简装,315,三嘉信苑,海淀,东,有,2021年8月13日,普通住宅 ,48738.98
2室1厅,中楼层/共6层,57.69,平层/其他,620,罗庄东里,海淀,东西,,2021年8月13日,普通住宅 ,107470.97
2室1厅,底层/共22层,103.2,平层/精装,1240,太阳园,海淀,东南,有,2021年8月13日,普通住宅 ,120155.04
2室1厅,中楼层/共6层,58,平层/其他,620,展春园,海淀,南北,,2021年8月13日,普通住宅 ,106896.55
2室2厅,高楼层/共19层,107.2,平层/精装,1400,万寿园,海淀,南北,有,2021年8月12日,普通住宅 ,130597.01
2室1厅,高楼层/共26层,68.15,平层/简装,728,今典花园,海淀,东南,有,2021年8月12日,普通住宅 ,106823.18
2室1厅,低楼层/共6层,59.6,平层/精装,880,东南小区,海淀,东南北,有,2021年8月12日,普通住宅 ,147651.01
2室1厅,低楼层/共19层,91.64,平层/精装,815,莱圳家园,海淀,南北,有,2021年8月12日,普通住宅 ,88934.96
2室1厅,高楼层/共6层,60.4,平层/简装,610,北影小区,海淀,东西,,2021年8月12日,普通住宅 ,100993.38
2室1厅,中楼层/共5层,54,平层/简装,629,民族印刷厂宿舍,海淀,南北,,2021年8月12日,普通住宅 ,116481.48
2室1厅,中楼层/共6层,57.48,平层/精装,470,永泰庄6号院,海淀,南北,,2021年8月12日,普通住宅 ,81767.57
2室1厅,高楼层/共17层,98.43,平层/简装,878,北洼路29号院,海淀,东南北,有,2021年8月12日,普通住宅 ,89200.45
2室1厅,顶层/共18层,59.7,平层/精装,660,普惠南里,海淀,南,有,2021年8月12日,普通住宅 ,110552.76
2室2厅,中楼层/共6层,104.14,平层/简装,915,天秀花园安和园,海淀,南西,,2021年8月11日,普通住宅 ,87862.49
2室1厅,低楼层/共16层,54.2,平层/简装,620,民族大学南路19号院,海淀,南,有,2021年8月11日,普通住宅 ,114391.14
2室1厅,中楼层/共6层,68.8,平层/精装,715,甘家口小区,海淀,东西,,2021年8月11日,普通住宅 ,103924.42
2室1厅,底层/共16层,107.12,平层/精装,1499,阳春光华家园,海淀,西南,有,2021年8月10日,普通住宅 ,139936.52
2室1厅,中楼层/共5层,57.1,平层/简装,650,紫竹院98号院,海淀,南北,,2021年8月10日,普通住宅 ,113835.38
2室1厅,中楼层/共12层,91.08,平层/精装,930,西三环北路86号院,海淀,东西,有,2021年8月10日,普通住宅 ,102108.04
2室1厅,中楼层/共6层,53,平层/毛坯,535,车公庄西路38号院,海淀,南,,2021年8月10日,普通住宅 ,100943.4
2室1厅,中楼层/共5层,57,平层/简装,735,邮科社区,海淀,南北,,2021年8月10日,普通住宅 ,128947.37
2室1厅,中楼层/共6层,61.8,平层/精装,668,皂君庙甲2号院,海淀,南北,,2021年8月10日,普通住宅 ,108090.61
2室1厅,低楼层/共14层,62.1,平层/精装,780,稻香园西里,海淀,南北,有,2021年8月10日,普通住宅 ,125603.86
2室1厅,顶层/共6层,54.2,平层/简装,500,什坊院,海淀,南北,,2021年8月10日,普通住宅 ,92250.92
2室1厅,中楼层/共4层,62.9,平层/其他,560,友谊社区,海淀,南北,,2021年8月9日,普通住宅 ,89030.21
2室1厅,中楼层/共5层,68.6,平层/简装,720,农林科学院宿舍,海淀,南北,,2021年8月9日,普通住宅 ,104956.27
2室1厅,底层/共5层,54.3,平层/简装,680,西三环北路82号院,海淀,南北,,2021年8月9日,普通住宅 ,125230.2
2室1厅,顶层/共19层,95.81,平层/精装,999,藤花紫院,海淀,东西北,有,2021年8月9日,普通住宅 ,104268.87
2室1厅,底层/共6层,58.9,平层/精装,658,王庄路27号院,海淀,南北,,2021年8月8日,普通住宅 ,111714.77
2室1厅,顶层/共6层,60.7,平层/简装,570,展春园,海淀,南北,,2021年8月8日,普通住宅 ,93904.45
2室1厅,顶层/共6层,57.3,平层/精装,635,皂君东里,海淀,南,,2021年8月8日,普通住宅 ,110820.24
2室1厅,高楼层/共6层,62.3,平层/简装,468,永泰园,海淀,南北,,2021年8月8日,普通住宅 ,75120.39
2室1厅,高楼层/共6层,51.7,平层/精装,572,皂君庙乙2号院,海淀,西,有,2021年8月8日,普通住宅 ,110638.3
2室1厅,中楼层/共18层,59,平层/精装,618,明光村小区,海淀,西北,有,2021年8月8日,普通住宅 ,104745.76
2室1厅,中楼层/共6层,58.2,平层/精装,630,石油大院,海淀,南北,,2021年8月8日,普通住宅 ,108247.42
2室1厅,高楼层/共6层,56.64,平层/其他,650,西三环北路23号院,海淀,南北,,2021年8月8日,普通住宅 ,114759.89
2室2厅,中楼层/共19层,97.86,平层/其他,890,莱圳家园,海淀,南北,有,2021年8月8日,普通住宅 ,90946.25
2室1厅,中楼层/共27层,65.29,平层/其他,505,莲熙嘉园,海淀,南,有,2021年8月8日,普通住宅 ,77347.22
2室1厅,底层/共12层,60.5,平层/精装,700,海淀南路,海淀,南北,有,2021年8月7日,普通住宅 ,115702.48
2室1厅,中楼层/共8层,90.33,平层/精装,590,保利西山林语,海淀,南北,有,2021年8月7日,普通住宅 ,65316.06
2室1厅,低楼层/共6层,62.6,平层/精装,895,空间物理所小区,海淀,南北,,2021年8月7日,普通住宅 ,142971.25
