countryName,provinceName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime,cityName,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
中国,湖北省,5806,0,136,204,01-31,孝感,541,0,2,9
中国,湖北省,5806,0,136,204,01-31,黄冈,573,0,6,12
中国,湖北省,5806,0,136,204,01-31,武汉,2639,0,95,159
中国,湖北省,5806,0,136,204,01-31,神农架林区,7,0,2,0
中国,湖北省,5806,0,136,204,01-31,潜江,12,0,0,1
中国,湖北省,5806,0,136,204,01-31,天门,67,0,0,6
中国,湖北省,5806,0,136,204,01-31,恩施州,75,0,0,0
中国,湖北省,5806,0,136,204,01-31,仙桃,90,0,0,1
中国,湖北省,5806,0,136,204,01-31,十堰,150,0,0,0
中国,湖北省,5806,0,136,204,01-31,咸宁,166,0,0,0
中国,湖北省,5806,0,136,204,01-31,宜昌,167,0,0,1
中国,湖北省,5806,0,136,204,01-31,黄石,168,0,0,1
中国,湖北省,5806,0,136,204,01-31,鄂州,189,0,0,6
中国,湖北省,5806,0,136,204,01-31,荆州,221,0,6,3
中国,湖北省,5806,0,136,204,01-31,荆门,227,0,0,5
中国,湖北省,5806,0,136,204,01-31,随州,228,0,0,0
中国,湖北省,5806,0,136,204,01-31,襄阳,286,0,0,0
中国,湖北省,5806,0,136,204,01-31,孝感,541,0,2,9
中国,湖北省,5806,0,136,204,01-31,黄冈,573,0,6,12
中国,湖北省,5806,0,136,204,01-31,武汉,2639,0,95,159
中国,湖北省,5806,0,141,204,01-31,神农架林区,7,0,2,0
中国,湖北省,5806,0,141,204,01-31,潜江,12,0,0,1
中国,湖北省,5806,0,141,204,01-31,天门,67,0,0,6
中国,湖北省,5806,0,141,204,01-31,恩施州,75,0,0,0
中国,湖北省,5806,0,141,204,01-31,仙桃,90,0,0,1
中国,湖北省,5806,0,141,204,01-31,十堰,150,0,0,0
中国,湖北省,5806,0,141,204,01-31,咸宁,166,0,0,0
中国,湖北省,5806,0,141,204,01-31,宜昌,167,0,0,1
中国,湖北省,5806,0,141,204,01-31,黄石,168,0,0,1
中国,湖北省,5806,0,141,204,01-31,鄂州,189,0,0,6
中国,湖北省,5806,0,141,204,01-31,荆州,221,0,6,3
中国,湖北省,5806,0,141,204,01-31,荆门,227,0,0,5
中国,湖北省,5806,0,141,204,01-31,随州,228,0,0,0
中国,湖北省,5806,0,141,204,01-31,襄阳,286,0,0,0
中国,湖北省,5806,0,141,204,01-31,孝感,541,0,2,9
中国,湖北省,5806,0,141,204,01-31,黄冈,573,0,6,12
中国,湖北省,5806,0,141,204,01-31,武汉,2639,0,95,159
中国,广东省,436,0,11,0,01-31,河源,1,0,0,0
中国,广东省,436,0,11,0,01-31,江门,2,0,0,0
中国,广东省,436,0,11,0,01-31,茂名,3,0,0,0
中国,广东省,436,0,11,0,01-31,汕尾,3,0,0,0
中国,广东省,436,0,11,0,01-31,韶关,4,0,0,0
中国,广东省,436,0,11,0,01-31,梅州,5,0,0,0
中国,广东省,436,0,11,0,01-31,揭阳,6,0,0,0
中国,广东省,436,0,11,0,01-31,清远,6,0,1,0
中国,广东省,436,0,11,0,01-31,肇庆,6,0,0,0
中国,广东省,436,0,11,0,01-31,阳江,10,0,0,0
中国,广东省,436,0,11,0,01-31,湛江,11,0,1,0
中国,广东省,436,0,11,0,01-31,汕头,12,0,0,0
中国,广东省,436,0,11,0,01-31,东莞,16,0,0,0
中国,广东省,436,0,11,0,01-31,中山,18,0,0,0
中国,广东省,436,0,11,0,01-31,惠州,20,0,1,0
中国,广东省,436,0,11,0,01-31,佛山,33,0,1,0
中国,广东省,436,0,11,0,01-31,珠海,34,0,1,0
中国,广东省,436,0,11,0,01-31,广州,112,0,1,0
中国,广东省,436,0,11,0,01-31,深圳,134,0,4,0
中国,湖北省,5806,0,141,204,01-31,神农架林区,7,0,2,0
中国,湖北省,5806,0,141,204,01-31,潜江,12,0,0,1
中国,湖北省,5806,0,141,204,01-31,天门,67,0,0,6
中国,湖北省,5806,0,141,204,01-31,恩施州,75,0,0,0
中国,湖北省,5806,0,141,204,01-31,仙桃,90,0,0,1
中国,湖北省,5806,0,141,204,01-31,十堰,150,0,0,0
中国,湖北省,5806,0,141,204,01-31,咸宁,166,0,0,0
中国,湖北省,5806,0,141,204,01-31,宜昌,167,0,0,1
中国,湖北省,5806,0,141,204,01-31,黄石,168,0,0,1
中国,湖北省,5806,0,141,204,01-31,鄂州,189,0,0,6
中国,湖北省,5806,0,141,204,01-31,荆州,221,0,6,3
中国,湖北省,5806,0,141,204,01-31,荆门,227,0,0,5
中国,湖北省,5806,0,141,204,01-31,随州,228,0,0,0
中国,湖北省,5806,0,141,204,01-31,襄阳,286,0,0,0
中国,湖北省,5806,0,141,204,01-31,孝感,541,0,2,9
中国,湖北省,5806,0,141,204,01-31,黄冈,573,0,6,12
中国,湖北省,5806,0,141,204,01-31,武汉,2639,0,103,159
中国,浙江省,538,0,14,0,01-31,湖州,6,0,0,0
中国,浙江省,538,0,14,0,01-31,丽水,7,0,1,0
中国,浙江省,538,0,14,0,01-31,舟山,7,0,1,0
中国,浙江省,538,0,14,0,01-31,衢州,12,0,0,0
中国,浙江省,538,0,14,0,01-31,嘉兴,16,0,0,0
中国,浙江省,538,0,14,0,01-31,绍兴,23,0,0,0
中国,浙江省,538,0,14,0,01-31,金华,27,0,3,0
中国,浙江省,538,0,14,0,01-31,宁波,46,0,1,0
中国,浙江省,538,0,14,0,01-31,台州,81,0,1,0
中国,浙江省,538,0,14,0,01-31,杭州,85,0,0,0
中国,浙江省,538,0,14,0,01-31,温州,227,0,7,0
中国,浙江省,537,0,11,0,02-01,湖州,6,0,0,0
中国,浙江省,537,0,11,0,02-01,丽水,7,0,1,0
中国,浙江省,537,0,11,0,02-01,舟山,7,0,1,0
中国,浙江省,537,0,11,0,02-01,衢州,12,0,0,0
中国,浙江省,537,0,11,0,02-01,嘉兴,16,0,0,0
中国,浙江省,537,0,11,0,02-01,绍兴,23,0,0,0
中国,浙江省,537,0,11,0,02-01,金华,27,0,3,0
中国,浙江省,537,0,11,0,02-01,宁波,46,0,1,0
中国,浙江省,537,0,11,0,02-01,台州,81,0,1,0
中国,浙江省,537,0,11,0,02-01,杭州,85,0,0,0
中国,浙江省,537,0,11,0,02-01,温州,227,0,7,0
中国,辽宁省,60,0,1,0,02-01,辽阳,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,营口,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,铁岭,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,本溪,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,盘锦,4,0,0,0
中国,辽宁省,60,0,1,0,02-01,葫芦岛,4,0,0,0
中国,辽宁省,60,0,1,0,02-01,锦州,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,丹东,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,朝阳,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,大连,7,0,1,0
中国,辽宁省,60,0,1,0,02-01,沈阳,12,0,0,0
中国,辽宁省,60,0,1,0,02-01,辽阳,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,营口,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,铁岭,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,本溪,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,葫芦岛,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,丹东,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,朝阳,6,0,0,0
中国,辽宁省,60,0,1,0,02-01,盘锦,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,锦州,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,大连,8,0,1,0
中国,辽宁省,60,0,1,0,02-01,沈阳,12,0,0,0
中国,甘肃省,35,0,0,0,02-01,平凉市,1,0,0,0
中国,甘肃省,35,0,0,0,02-01,金昌市,1,0,0,0
中国,甘肃省,35,0,0,0,02-01,白银市,1,0,0,0
中国,甘肃省,35,0,0,0,02-01,张掖,2,0,0,0
中国,甘肃省,35,0,0,0,02-01,定西,2,0,0,0
中国,甘肃省,35,0,0,0,02-01,临夏,2,0,0,0
中国,甘肃省,35,0,0,0,02-01,天水市,3,0,0,0
中国,甘肃省,35,0,0,0,02-01,陇南,3,0,0,0
中国,甘肃省,35,0,0,0,02-01,兰州,20,0,0,0
中国,辽宁省,60,0,1,0,02-01,阜新,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,鞍山,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,辽阳,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,营口,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,铁岭,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,本溪,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,葫芦岛,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,丹东,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,朝阳,6,0,0,0
中国,辽宁省,60,0,1,0,02-01,盘锦,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,锦州,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,大连,8,0,1,0
中国,辽宁省,60,0,1,0,02-01,沈阳,12,0,0,0
中国,山西省,47,0,1,0,02-01,忻州,1,0,0,0
中国,山西省,47,0,1,0,02-01,临汾,1,0,0,0
中国,山西省,47,0,1,0,02-01,阳泉,1,0,0,0
中国,山西省,47,0,1,0,02-01,晋城,2,0,0,0
中国,山西省,47,0,1,0,02-01,朔州,3,0,0,0
中国,山西省,47,0,1,0,02-01,长治,3,0,0,0
中国,山西省,47,0,1,0,02-01,太原,4,0,1,0
中国,山西省,47,0,1,0,02-01,吕梁,5,0,0,0
中国,山西省,47,0,1,0,02-01,大同,6,0,0,0
中国,山西省,47,0,1,0,02-01,运城,10,0,0,0
中国,山西省,47,0,1,0,02-01,晋中,11,0,0,0
中国,重庆市,238,0,1,0,02-01,荣昌区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,武隆区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,秀山县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,城口县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,巴南区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,涪陵区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,黔江区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,梁平区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,潼南区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,铜梁区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,南岸区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,丰都县,3,0,0,0
中国,重庆市,238,0,1,0,02-01,永川区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,江津区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,大足区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,綦江区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,奉节县,5,0,0,0
中国,重庆市,238,0,1,0,02-01,渝中区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,巫山县,6,0,1,0
中国,重庆市,238,0,1,0,02-01,璧山区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,合川区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,大渡口区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,石柱县,8,0,0,0
中国,重庆市,238,0,1,0,02-01,九龙坡区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,两江新区,9,0,0,0
中国,重庆市,238,0,1,0,02-01,垫江县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,长寿区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,巫溪县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,渝北区,11,0,0,0
中国,重庆市,238,0,1,0,02-01,江北区,12,0,0,0
中国,重庆市,238,0,1,0,02-01,忠县,12,0,0,0
中国,重庆市,238,0,1,0,02-01,开州区,16,0,0,0
中国,重庆市,238,0,1,0,02-01,云阳县,17,0,0,0
中国,重庆市,238,0,1,0,02-01,万州区,33,0,0,0
中国,重庆市,238,0,1,0,02-01,荣昌区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,武隆区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,秀山县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,城口县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,巴南区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,涪陵区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,黔江区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,梁平区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,潼南区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,铜梁区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,南岸区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,丰都县,3,0,0,0
中国,重庆市,238,0,1,0,02-01,永川区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,江津区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,大足区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,綦江区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,奉节县,5,0,0,0
中国,重庆市,238,0,1,0,02-01,巫山县,6,0,1,0
中国,重庆市,238,0,1,0,02-01,大渡口区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,渝中区,7,0,0,0
中国,重庆市,238,0,1,0,02-01,璧山区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,合川区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,九龙坡区,9,0,0,0
中国,重庆市,238,0,1,0,02-01,石柱县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,垫江县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,长寿区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,两江新区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,巫溪县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,渝北区,11,0,0,0
中国,重庆市,238,0,1,0,02-01,江北区,12,0,0,0
中国,重庆市,238,0,1,0,02-01,忠县,12,0,0,0
中国,重庆市,238,0,1,0,02-01,开州区,16,0,0,0
中国,重庆市,238,0,1,0,02-01,云阳县,17,0,0,0
中国,重庆市,238,0,1,0,02-01,万州区,33,0,0,0
中国,重庆市,238,0,1,0,02-01,武隆区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,秀山县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,城口县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,巴南区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,涪陵区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,荣昌区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,黔江区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,梁平区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,潼南区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,铜梁区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,南岸区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,永川区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,江津区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,丰都县,4,0,0,0
中国,重庆市,238,0,1,0,02-01,大足区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,綦江区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,奉节县,5,0,0,0
中国,重庆市,238,0,1,0,02-01,巫山县,6,0,1,0
中国,重庆市,238,0,1,0,02-01,大渡口区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,渝中区,7,0,0,0
中国,重庆市,238,0,1,0,02-01,璧山区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,合川区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,九龙坡区,9,0,0,0
中国,重庆市,238,0,1,0,02-01,石柱县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,垫江县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,长寿区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,两江新区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,巫溪县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,渝北区,11,0,0,0
中国,重庆市,238,0,1,0,02-01,江北区,12,0,0,0
中国,重庆市,238,0,1,0,02-01,忠县,12,0,0,0
中国,重庆市,238,0,1,0,02-01,开州区,16,0,0,0
中国,重庆市,238,0,1,0,02-01,云阳县,17,0,0,0
中国,重庆市,238,0,1,0,02-01,万州区,33,0,0,0
中国,海南省,53,0,1,1,02-01,乐东,1,0,0,0
中国,海南省,53,0,1,1,02-01,昌江,1,0,0,0
中国,海南省,53,0,1,1,02-01,定安,1,0,0,0
中国,海南省,53,0,1,1,02-01,琼中,1,0,0,0
中国,海南省,53,0,1,1,02-01,东方,1,0,0,0
中国,海南省,53,0,1,1,02-01,临高,2,0,0,0
中国,海南省,53,0,1,1,02-01,澄迈,2,0,0,1
中国,海南省,53,0,1,1,02-01,陵水,3,0,0,0
中国,海南省,53,0,1,1,02-01,琼海,4,0,0,0
中国,海南省,53,0,1,1,02-01,儋州,5,0,0,0
中国,海南省,53,0,1,1,02-01,万宁,8,0,0,0
中国,海南省,53,0,1,1,02-01,海口,9,0,0,0
中国,海南省,53,0,1,1,02-01,三亚,14,0,1,0
中国,重庆市,238,0,1,0,02-01,武隆区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,秀山县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,城口县,1,0,0,0
中国,重庆市,238,0,1,0,02-01,巴南区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,涪陵区,1,0,0,0
中国,重庆市,238,0,1,0,02-01,沙坪坝区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,荣昌区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,黔江区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,梁平区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,潼南区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,铜梁区,2,0,0,0
中国,重庆市,238,0,1,0,02-01,南岸区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,永川区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,江津区,3,0,0,0
中国,重庆市,238,0,1,0,02-01,丰都县,4,0,0,0
中国,重庆市,238,0,1,0,02-01,大足区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,綦江区,4,0,0,0
中国,重庆市,238,0,1,0,02-01,奉节县,5,0,0,0
中国,重庆市,238,0,1,0,02-01,巫山县,6,0,1,0
中国,重庆市,238,0,1,0,02-01,大渡口区,6,0,0,0
中国,重庆市,238,0,1,0,02-01,渝中区,7,0,0,0
中国,重庆市,238,0,1,0,02-01,璧山区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,合川区,8,0,0,0
中国,重庆市,238,0,1,0,02-01,九龙坡区,9,0,0,0
中国,重庆市,238,0,1,0,02-01,石柱县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,垫江县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,长寿区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,两江新区,10,0,0,0
中国,重庆市,238,0,1,0,02-01,巫溪县,10,0,0,0
中国,重庆市,238,0,1,0,02-01,渝北区,11,0,0,0
中国,重庆市,238,0,1,0,02-01,江北区,12,0,0,0
中国,重庆市,238,0,1,0,02-01,忠县,12,0,0,0
中国,重庆市,238,0,1,0,02-01,开州区,16,0,0,0
中国,重庆市,238,0,1,0,02-01,云阳县,17,0,0,0
中国,重庆市,238,0,1,0,02-01,万州区,33,0,0,0
中国,上海市,153,0,9,1,02-01,未知地区,0,0,4,0
中国,上海市,153,0,9,1,02-01,金山区,1,0,0,0
中国,上海市,153,0,9,1,02-01,普陀区,2,0,0,0
中国,上海市,153,0,9,1,02-01,嘉定区,2,0,0,0
中国,上海市,153,0,9,1,02-01,杨浦区,2,0,0,0
中国,上海市,153,0,9,1,02-01,青浦区,2,0,0,0
中国,上海市,153,0,9,1,02-01,松江区,3,0,0,0
中国,上海市,153,0,9,1,02-01,奉贤区,5,0,0,0
中国,上海市,153,0,9,1,02-01,宝山区,5,0,0,0
中国,上海市,153,0,9,1,02-01,黄浦区,5,0,0,0
中国,上海市,153,0,9,1,02-01,虹口区,5,0,0,0
中国,上海市,153,0,9,1,02-01,徐汇区,5,0,0,0
中国,上海市,153,0,9,1,02-01,长宁区,6,0,0,0
中国,上海市,153,0,9,1,02-01,闵行区,7,0,0,0
中国,上海市,153,0,9,1,02-01,静安区,8,0,0,0
中国,上海市,153,0,9,1,02-01,浦东新区,27,0,0,0
中国,上海市,153,0,9,1,02-01,外地来沪人员,68,0,5,1
中国,河北省,96,0,0,1,02-01,秦皇岛,1,0,0,0
中国,河北省,96,0,0,1,02-01,承德,2,0,0,0
中国,河北省,96,0,0,1,02-01,衡水,4,0,0,0
中国,河北省,96,0,0,1,02-01,张家口,8,0,0,0
中国,河北省,96,0,0,1,02-01,唐山,8,0,0,0
中国,河北省,96,0,0,1,02-01,邢台,10,0,0,0
中国,河北省,96,0,0,1,02-01,邯郸,10,0,0,0
中国,河北省,96,0,0,1,02-01,廊坊,11,0,0,0
中国,河北省,96,0,0,1,02-01,保定,11,0,0,0
中国,河北省,96,0,0,1,02-01,石家庄,12,0,0,0
中国,河北省,96,0,0,1,02-01,沧州,19,0,0,1
中国,湖北省,7153,0,119,249,02-01,神农架林区,7,0,2,0
中国,湖北省,7153,0,119,249,02-01,潜江,27,0,0,1
中国,湖北省,7153,0,119,249,02-01,天门,82,0,0,7
中国,湖北省,7153,0,119,249,02-01,恩施州,87,0,0,0
中国,湖北省,7153,0,119,249,02-01,仙桃,97,0,0,1
中国,湖北省,7153,0,119,249,02-01,十堰,177,0,0,0
中国,湖北省,7153,0,119,249,02-01,咸宁,206,0,0,0
中国,湖北省,7153,0,119,249,02-01,黄石,209,0,0,2
中国,湖北省,7153,0,119,249,02-01,鄂州,227,0,0,9
中国,湖北省,7153,0,119,249,02-01,荆门,251,0,6,5
中国,湖北省,7153,0,119,249,02-01,宜昌,276,0,0,1
中国,湖北省,7153,0,119,249,02-01,荆州,287,0,0,4
中国,湖北省,7153,0,119,249,02-01,随州,304,0,0,1
中国,湖北省,7153,0,119,249,02-01,襄阳,347,0,0,0
中国,湖北省,7153,0,119,249,02-01,孝感,628,0,2,12
中国,湖北省,7153,0,119,249,02-01,黄冈,726,0,6,14
中国,湖北省,7153,0,119,249,02-01,武汉,3215,0,103,192
中国,湖北省,7153,0,119,249,02-01,神农架林区,7,0,2,0
中国,湖北省,7153,0,119,249,02-01,潜江,27,0,0,1
中国,湖北省,7153,0,119,249,02-01,天门,82,0,0,7
中国,湖北省,7153,0,119,249,02-01,恩施州,87,0,0,0
中国,湖北省,7153,0,119,249,02-01,仙桃,97,0,0,1
中国,湖北省,7153,0,119,249,02-01,十堰,177,0,0,0
中国,湖北省,7153,0,119,249,02-01,咸宁,206,0,0,0
中国,湖北省,7153,0,119,249,02-01,黄石,209,0,0,2
中国,湖北省,7153,0,119,249,02-01,鄂州,227,0,0,9
中国,湖北省,7153,0,119,249,02-01,荆门,251,0,6,5
中国,湖北省,7153,0,119,249,02-01,宜昌,276,0,0,1
中国,湖北省,7153,0,119,249,02-01,荆州,287,0,0,4
中国,湖北省,7153,0,119,249,02-01,随州,304,0,0,1
中国,湖北省,7153,0,119,249,02-01,襄阳,347,0,0,0
中国,湖北省,7153,0,119,249,02-01,孝感,628,0,2,12
中国,湖北省,7153,0,119,249,02-01,黄冈,726,0,6,14
中国,湖北省,7153,0,119,249,02-01,武汉,3215,0,103,192
中国,广西壮族自治区,100,0,2,0,02-01,贺州,1,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,钦州,1,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,百色,2,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,玉林,5,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,梧州,5,0,1,0
中国,广西壮族自治区,100,0,2,0,02-01,河池,6,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,防城港,8,0,1,0
中国,广西壮族自治区,100,0,2,0,02-01,柳州,12,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,南宁,16,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,桂林,21,0,0,0
中国,广西壮族自治区,100,0,2,0,02-01,北海,23,0,0,0
中国,辽宁省,60,0,1,0,02-01,阜新,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,鞍山,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,辽阳,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,营口,1,0,0,0
中国,辽宁省,60,0,1,0,02-01,铁岭,2,0,0,0
中国,辽宁省,60,0,1,0,02-01,本溪,3,0,0,0
中国,辽宁省,60,0,1,0,02-01,葫芦岛,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,丹东,5,0,0,0
中国,辽宁省,60,0,1,0,02-01,朝阳,6,0,0,0
中国,辽宁省,60,0,1,0,02-01,盘锦,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,锦州,7,0,0,0
中国,辽宁省,60,0,1,0,02-01,大连,8,0,1,0
中国,辽宁省,60,0,1,0,02-01,沈阳,13,0,0,0
中国,四川省,207,0,3,1,02-01,阿坝州,1,0,0,0
中国,四川省,207,0,3,1,02-01,广元,2,0,0,0
中国,四川省,207,0,3,1,02-01,资阳,2,0,0,0
中国,四川省,207,0,3,1,02-01,眉山,2,0,0,0
中国,四川省,207,0,3,1,02-01,乐山,2,0,0,0
中国,四川省,207,0,3,1,02-01,凉山州,5,0,0,0
中国,四川省,207,0,3,1,02-01,甘孜州,5,0,0,0
中国,四川省,207,0,3,1,02-01,泸州,5,0,0,0
中国,四川省,207,0,3,1,02-01,雅安,5,0,0,0
中国,四川省,207,0,3,1,02-01,遂宁,5,0,0,0
中国,四川省,207,0,3,1,02-01,攀枝花,7,0,0,0
中国,四川省,207,0,3,1,02-01,宜宾,7,0,0,0
中国,四川省,207,0,3,1,02-01,德阳,7,0,0,0
中国,四川省,207,0,3,1,02-01,巴中,8,0,0,0
中国,四川省,207,0,3,1,02-01,自贡,9,0,0,0
中国,四川省,207,0,3,1,02-01,达州,9,0,0,0
中国,四川省,207,0,3,1,02-01,内江,10,0,0,0
中国,四川省,207,0,3,1,02-01,绵阳,12,0,0,0
中国,四川省,207,0,3,1,02-01,南充,16,0,0,0
中国,四川省,207,0,3,1,02-01,广安,16,0,0,0
中国,四川省,207,0,3,1,02-01,成都,72,0,1,1
中国,河南省,422,0,2,2,02-01,滑县,1,0,0,0
中国,河南省,422,0,2,2,02-01,长垣县,2,0,0,0
中国,河南省,422,0,2,2,02-01,焦作,2,0,0,0
中国,河南省,422,0,2,2,02-01,濮阳,3,0,0,0
中国,河南省,422,0,2,2,02-01,洛阳,5,0,0,0
中国,河南省,422,0,2,2,02-01,鹤壁,6,0,0,0
中国,河南省,422,0,2,2,02-01,永城,7,0,0,0
中国,河南省,422,0,2,2,02-01,三门峡,7,0,0,0
中国,河南省,422,0,2,2,02-01,开封,8,0,0,0
中国,河南省,422,0,2,2,02-01,平顶山,11,0,0,0
中国,河南省,422,0,2,2,02-01,许昌,12,0,0,0
中国,河南省,422,0,2,2,02-01,漯河市,14,0,0,0
中国,河南省,422,0,2,2,02-01,新乡,21,0,0,0
中国,河南省,422,0,2,2,02-01,安阳市,24,0,0,0
中国,河南省,422,0,2,2,02-01,商丘,29,0,0,0
中国,河南省,422,0,2,2,02-01,周口,38,0,1,0
中国,河南省,422,0,2,2,02-01,驻马店,40,0,0,0
中国,河南省,422,0,2,2,02-01,郑州,56,0,1,0
